id,department_id,year_level,semester,course_code,course_title,lecture_hours,lab_hours,credits,plan_option
47,27,Graduate,N/A,Numerical Methods in Chemical Engineering,CHE 560,0,0,0,0
48,27,Graduate,N/A,Elective I - CHE,CHE XXX,0,0,0,0
49,27,Graduate,N/A,Elective II - CHE,CHE XXX,0,0,0,0
50,27,Graduate,N/A,Elective III – Non-CHE Technical Elective,XXX xxx,0,0,0,0
51,27,Graduate,N/A,Seminar,CHE 599,0,0,0,0
52,27,Graduate,N/A,M.S. Thesis,CHE 610,0,0,0,0
53,27,Graduate,N/A,M.S. Thesis,CHE 610,0,0,0,0
54,27,Graduate,N/A,CHE xxx,Chemical Engineering Courses (Major Area),0,0,0,0
55,27,Graduate,N/A,CHE 699,Seminar,0,0,0,0
56,27,Graduate,N/A,CHE 711,PhD. Pre-Dissertation,0,0,0,0
57,27,Graduate,N/A,CHE 712,PhD. Dissertation,0,0,0,0
58,27,Graduate,N/A,CHE xxx,CHE Elective,0,0,0,0
59,27,Graduate,N/A,MATH xxx,Course from Applied Mathematics,0,0,0,0
60,27,Graduate,N/A,Course from Major Area,CHE xxx,0,0,0,0
61,27,Graduate,N/A,Course from Major Area,CHE xxx,0,0,0,0
62,27,Graduate,N/A,Course from Applied Mathematics,MATH xxx,0,0,0,0
63,27,Graduate,N/A,Course from Major Area,CHE xxx,0,0,0,0
64,27,Graduate,N/A,Course from Major Area,CHE xxx,0,0,0,0
65,27,Graduate,N/A,Elective I,CHE xxx,0,0,0,0
66,27,Graduate,N/A,Elective II,CHE xxx,0,0,0,0
67,27,Graduate,N/A,Elective II,CHE xxx,0,0,0,0
68,27,Graduate,N/A,Elective IV,XXX XXX,0,0,0,0
69,27,Graduate,N/A,Seminar,CHE 699,0,0,0,0
70,27,Graduate,N/A,PhD. Pre-Dissertation,CHE 711,0,0,0,0
71,27,Graduate,N/A,Elective V,XXX XXX,0,0,0,0
72,27,Graduate,N/A,PhD. Dissertation,CHE 712,0,0,0,0
73,27,Graduate,N/A,PhD. Dissertation,CHE 712,0,0,0,0
74,27,Graduate,N/A,Course from Major Area,CHE xxx,0,0,0,0
75,27,Graduate,N/A,Course from Major Area,CHE xxx,0,0,0,0
76,27,Graduate,N/A,Course from Applied Mathematics,MATH xxx,0,0,0,0
77,27,Graduate,N/A,Course from Major Area,CHE xxx,0,0,0,0
78,27,Graduate,N/A,Course from Major Area,CHE xxx,0,0,0,0
79,27,Graduate,N/A,Elective I,CHE xxx,0,0,0,0
80,27,Graduate,N/A,Elective II,CHE xxx,0,0,0,0
81,27,Graduate,N/A,Elective II,CHE xxx,0,0,0,0
82,27,Graduate,N/A,Elective IV,XXX XXX,0,0,0,0
83,27,Graduate,N/A,Seminar,CHE 699,0,0,0,0
84,27,Graduate,N/A,PhD. Pre-Dissertation,CHE 711,0,0,0,0
85,27,Graduate,N/A,Elective V,XXX XXX,0,0,0,0
86,27,Graduate,N/A,PhD. Dissertation,CHE 712,0,0,0,0
87,27,Graduate,N/A,PhD. Dissertation,CHE 712,0,0,0,0
88,28,Graduate,N/A,CHEM 501,Physical Chemistry: A Molecular Approach,0,0,0,0
89,28,Graduate,N/A,CHEM 504,Advanced Analytical Chemistry,0,0,0,0
90,28,Graduate,N/A,CHEM 502,Chemistry of Coordination Compounds,0,0,0,0
91,28,Graduate,N/A,CHEM 503,Organic Reactions: Mechanism and Reactivity,0,0,0,0
92,28,Graduate,N/A,(500 or 600 level),Chemistry Elective,0,0,0,0
93,28,Graduate,N/A,CHEM 599,Graduate (M.S.) Seminar,0,0,0,0
94,28,Graduate,N/A,CHEM 610,M.S. Thesis,0,0,0,0
95,28,Graduate,N/A,(500 or 600 level),Free electives,0,0,0,0
96,28,Graduate,N/A,Physical Chemistry: A Molecular Approach,CHEM 501,0,0,0,0
97,28,Graduate,N/A,Advanced Analytical Chemistry,CHEM 504,0,0,0,0
98,28,Graduate,N/A,Elective 1,CHEM 5xx/6,0,0,0,0
99,28,Graduate,N/A,Chemistry of Coordination Compounds,CHEM 502,0,0,0,0
100,28,Graduate,N/A,Organic Reactions: Mechanism and Reactivity,CHEM 503,0,0,0,0
101,28,Graduate,N/A,Elective 2,CHEM 5xx/6,0,0,0,0
102,28,Graduate,N/A,Graduate (M.S.) Seminar,CHEM 599,0,0,0,0
103,28,Graduate,N/A,M.S. Thesis,CHEM 610,0,0,0,0
104,28,Graduate,N/A,Chemistry Elective 2,CHEM 5xx/6,0,0,0,0
105,28,Graduate,N/A,Chemistry Elective 1,XXX 5xx/6x,0,0,0,0
106,28,Graduate,N/A,M.S. Thesis,CHEM 610,0,0,0,0
107,28,Graduate,N/A,Physical Chemistry: A Molecular Approach,CHEM 501,0,0,0,0
108,28,Graduate,N/A,Advanced Analytical Chemistry,CHEM 504,0,0,0,0
109,28,Graduate,N/A,Elective 1,CHEM 5xx/6,0,0,0,0
110,28,Graduate,N/A,Chemistry of Coordination Compounds,CHEM 502,0,0,0,0
111,28,Graduate,N/A,Organic Reactions: Mechanism and Reactivity,CHEM 503,0,0,0,0
112,28,Graduate,N/A,Elective 2,CHEM 5xx/6,0,0,0,0
113,28,Graduate,N/A,Graduate (M.S.) Seminar,CHEM 599,0,0,0,0
114,28,Graduate,N/A,M.S. Thesis,CHEM 610,0,0,0,0
115,28,Graduate,N/A,Chemistry Elective 2,CHEM 5xx/6,0,0,0,0
116,28,Graduate,N/A,Chemistry Elective 1,XXX 5xx/6x,0,0,0,0
117,28,Graduate,N/A,M.S. Thesis,CHEM 610,0,0,0,0
118,28,Graduate,N/A,CHEM 5xx/6xx,CHEM Courses,0,0,0,0
119,28,Graduate,N/A,Seminar,CHEM 699,0,0,0,0
120,28,Graduate,N/A,CHEM 711,PhD. Pre-Dissertation,0,0,0,0
121,28,Graduate,N/A,CHEM 712,PhD. Dissertation,0,0,0,0
122,28,Graduate,N/A,XXX 5xx/6xx,Elective Courses,0,0,0,0
123,28,Graduate,N/A,CHEM Elective 1,CHEM 5/6xx,0,0,0,0
124,28,Graduate,N/A,CHEM Elective 2,CHEM xxx,0,0,0,0
125,28,Graduate,N/A,CHEM Elective 3,CHEM 5/6xx,0,0,0,0
126,28,Graduate,N/A,CHEM Elective 4,CHEM 5/6xx,0,0,0,0
127,28,Graduate,N/A,CHEM Elective 5,CHEM 5/6xx,0,0,0,0
128,28,Graduate,N/A,CHEM Elective 6,CHEM 5xx/6,0,0,0,0
129,28,Graduate,N/A,CHEM Elective 7,CHEM 5/6xx,0,0,0,0
130,28,Graduate,N/A,CHEM Elective 8,CHEM 5/6xx,0,0,0,0
131,28,Graduate,N/A,Elective,XXX 5/6xx,0,0,0,0
132,28,Graduate,N/A,Graduate (Ph.D.) Seminar,CHEM 699,0,0,0,0
133,28,Graduate,N/A,Elective,XXX 5/6xx,0,0,0,0
134,28,Graduate,N/A,PhD. Pre-Dissertation,CHEM 711,0,0,0,0
135,28,Graduate,N/A,PhD. Dissertation,CHEM 712,0,0,0,0
136,28,Graduate,N/A,PhD. Dissertation,CHEM 712,0,0,0,0
137,28,Graduate,N/A,PhD. Dissertation,CHEM 712,0,0,0,0
138,28,Graduate,N/A,PhD. Dissertation,CHEM 712,0,0,0,0
139,28,Graduate,N/A,CHEM Elective 1,CHEM 5/6xx,0,0,0,0
140,28,Graduate,N/A,CHEM Elective 2,CHEM xxx,0,0,0,0
141,28,Graduate,N/A,CHEM Elective 3,CHEM 5/6xx,0,0,0,0
142,28,Graduate,N/A,CHEM Elective 4,CHEM 5/6xx,0,0,0,0
143,28,Graduate,N/A,CHEM Elective 5,CHEM 5/6xx,0,0,0,0
144,28,Graduate,N/A,CHEM Elective 6,CHEM 5xx/6,0,0,0,0
145,28,Graduate,N/A,CHEM Elective 7,CHEM 5/6xx,0,0,0,0
146,28,Graduate,N/A,CHEM Elective 8,CHEM 5/6xx,0,0,0,0
147,28,Graduate,N/A,Elective,XXX 5/6xx,0,0,0,0
148,28,Graduate,N/A,Graduate (Ph.D.) Seminar,CHEM 699,0,0,0,0
149,28,Graduate,N/A,Elective,XXX 5/6xx,0,0,0,0
150,28,Graduate,N/A,PhD. Pre-Dissertation,CHEM 711,0,0,0,0
151,28,Graduate,N/A,PhD. Dissertation,CHEM 712,0,0,0,0
152,28,Graduate,N/A,PhD. Dissertation,CHEM 712,0,0,0,0
153,28,Graduate,N/A,PhD. Dissertation,CHEM 712,0,0,0,0
154,28,Graduate,N/A,PhD. Dissertation,CHEM 712,0,0,0,0
155,8,Graduate,N/A,CE 699,Seminar,0,0,0,0
156,8,Graduate,N/A,CE 711,PhD. Pre-Dissertation,0,0,0,0
157,8,Graduate,N/A,CE 712,PhD. Dissertation,0,0,0,0
158,8,Graduate,N/A,CE 5xx,Six CE Core Elective Courses,0,0,0,0
